log_volume,percentage_of_total_volume
3.8255073797106585,0.016046728133628035
3.8258806444520941,0.016057967629890688
3.8261509275920949,0.016069240171140732
3.82652709255484,0.016080496044851133
3.8269197686208143,0.016091774355652694
3.8272915520751116,0.016103062909692094
3.8276868112985256,0.01611436094900125
3.8280519349701616,0.016125669052803236
3.8284116890848763,0.016136986516776912
3.8287944772656646,0.016148313880310673
3.8291793015743738,0.016159651067992682
3.8294500680468668,0.016170996694817086
3.82982031392145,0.016182350709801653
3.8302044013809704,0.016193714954865615
3.830592520738231,0.016205089018232643
3.8309628683739287,0.016216473107928963
3.8313373318803792,0.01622786693837357
3.8317061088960065,0.016239270576918475
3.8320539150496726,0.016250695936215878
3.8323854242082946,0.016262105261639088
3.8325765725595309,0.016273534349671961
3.8328628549887584,0.016284969485562038
3.8332183267973581,0.016296412929217432
3.8335888964339881,0.016307866022295822
3.8339451116186134,0.016319328652702532
3.834293512442696,0.016330850662581189
3.8346714919586424,0.016342282105543775
3.8350322910629155,0.016353848786111649
3.8354108773343927,0.01636527465008375
3.83579804715481,0.016376786044029663
3.8361750158757135,0.016388307408917398
3.8365562191466,0.016399838836933994
3.836941908336521,0.016411380660033746
3.83729223482851,0.016422932292217925
3.8376477228974717,0.016434493175564117
3.8380166678270582,0.016446063869747736
3.8383773418649039,0.016457644160777427
3.838722733511954,0.016469233811794191
3.8389925457280345,0.016480844205405819
3.8393504181966764,0.016492437691485017
3.8397243180394347,0.016504053803757086
3.840095035622018,0.016515679743649644
3.8404517050151994,0.016527315374409025
3.8407756462538414,0.016538960689984439
3.8411052823085137,0.016550614484608022
3.8413363824586439,0.016562276168579405
3.8416722500736342,0.016573957560034526
3.8420307136515368,0.016585623035294424
3.8423901197161108,0.016597310747436072
3.8427162650361826,0.01660900758133918
3.8430534910022804,0.016620713709309606
3.8433759934004748,0.016632428479513614
3.8437032824066106,0.016644152132162505
3.8440153427758146,0.016655884417111848
3.8443413012143646,0.01666762530487648
3.8446014196263465,0.01667937424466169
3.8448397178690334,0.016691142668955768
3.8450248242638536,0.016702891145330589
3.8450980400142569,0.01679797844500849
3.8450980400142569,0.01679797844500849
3.8450980400142569,0.01679797844500849
3.8450980400142569,0.01679797844500849
3.8450980400142569,0.01679797844500849
3.8450980400142569,0.01679797844500849
3.8450980400142569,0.01679797844500849
3.8450980400142569,0.01679797844500849
3.8452278662198349,0.016808783213501266
3.8454606728711767,0.01682055537346688
3.845748993643852,0.016832836112078319
3.8460373727454407,0.016844122130770647
3.8462991318497268,0.016855917088158905
3.8466097792266334,0.016867719775287927
3.8469638940040336,0.016879531531709069
3.8472655515772867,0.016891351911235617
3.8476038251919786,0.016903181265424724
3.8479456586175171,0.016915019697572434
3.84828524738376,0.016926867441524704
3.8486411068832465,0.016938724800269568
3.8490134852350124,0.016950591941223937
3.8493720842993344,0.016962469222509175
3.8497441560521937,0.016974356369873978
3.8500823120387864,0.016986253362658077
3.8504250687148174,0.016998159667020524
3.8507689586505216,0.017010075313541793
3.85109149229283,0.017022000253665636
3.8513679170587571,0.017033933342881283
3.8517274235301637,0.017045875068789747
3.85206199912175,0.017057826227767938
3.8524247710466386,0.017069787143173667
3.8527868689906097,0.017081758293707821
3.8531337745309653,0.0170937388387512
3.8535156967569288,0.017105755834154641
3.8538735504491726,0.017117730662363866
3.8542449795310665,0.01712974175216973
3.8545902681299489,0.017141762590837748
3.854945635143169,0.017153793143050031
3.8553106176056819,0.017165833942266506
3.8556917517880565,0.017177884846829937
3.8560597409163253,0.017189946035460976
3.8564162265116448,0.017202017105893381
3.856765605862202,0.017214098267017211
3.8571080830169571,0.01722618921571922
3.8573324964312685,0.017240400382317323
3.857583232779791,0.01725039351248556
3.8579808125335844,0.017262507968116833
3.8583657629843104,0.017274633373731297
3.8587210819871145,0.017286769048936761
3.8591005640546738,0.017298914842188054
3.8595099313206624,0.017311071961042312
3.8598741534816581,0.017323239719481433
3.8602440814014858,0.0173354179407085
3.8605823175014153,0.017347605639683704
3.8609920077802262,0.017359804290568059
3.8613763936682881,0.017372014014602994
3.8617578567201472,0.017384234430444345
3.8621773411054994,0.017396466329929271
3.8625559780262662,0.01740870932343979
3.8629139408751865,0.017420962763498856
3.8632769869197157,0.017433226266785957
3.8635668432388721,0.01744549849465149
3.8638943243989461,0.017457780259042294
3.8642378620539812,0.017470071118946877
3.8646262340423196,0.017482372567574279
3.8650065791971269,0.017494684953806957
3.865404105973119,0.017507008167646571
3.8658106961615593,0.017519342750881094
3.8661731224621376,0.017531688312924176
3.866520287228135,0.017544043784040318
3.8668886555142192,0.017556409662728027
3.8672696416405654,0.017568786379412758
3.8676417412235069,0.017581173678756178
3.8680421578661575,0.017593571823130334
3.8684247212597831,0.017605981150000331
3.8688254617342412,0.017618401743762759
3.8691649672954007,0.017630833199145476
3.8694299590787762,0.017643272718440607
3.86982658714458,0.017655722082742388
3.8702050191293305,0.017668182825620896
3.8705597152969133,0.017680654034829608
3.8709084607963207,0.017693135335311978
3.8712444637173604,0.017706839410392736
3.8715691931838503,0.017718126743961376
3.8719466130942357,0.017730637353392881
3.8723108851882238,0.01774317222397984
3.8726898800174157,0.017755690518351613
3.8730410629639955,0.017768233216156233
3.8734116202260123,0.017780786198535611
3.8737608126001994,0.017793363431780555
3.8741053614369836,0.017805923253429459
3.8744393448114125,0.017818506574124142
3.8747219811301346,0.017831112589956309
3.8749645820379124,0.0178436987421502
3.8750612633917,0.017907182270580326
3.8750612633917,0.017907182270580326
3.8750612633917,0.017907182270580326
3.8750612633917,0.017907182270580326
3.8750612633917,0.017907182270580326
3.8752554006423914,0.017919337109382708
3.8755731126791209,0.017931953461873477
3.8759017527938124,0.017944579402231615
3.8761894508383472,0.017957214509536835
3.8765360946121006,0.0179698584586327
3.8768912831557394,0.017982512641253032
3.8772663124697786,0.017995177640833838
3.8776157035187357,0.018007852886537952
3.8779519716992503,0.018020538709084436
3.8783155636288775,0.018033234296535691
3.8786620553671982,0.018045940361059241
3.8790359686608697,0.018058656991954247
3.8794183149354828,0.01807138475479424
3.879783970258889,0.018084123353045049
3.8801692053470926,0.018096872934668443
3.8805334999837644,0.01810963314673689
3.8808135922807914,0.018122473871523555
3.8811902776252731,0.018135183676060224
3.8815495829930127,0.018147974244269852
3.8819077097772845,0.018160775388654706
3.8822439284312584,0.018173586890244241
3.88265767587631,0.018186409304896282
3.8830439653428193,0.018199243247249725
3.8834204233590039,0.018212088701155732
3.8837882188262731,0.018224945330254035
3.8841561109640135,0.018237812854854232
3.8845541968049977,0.018250691790414556
3.8849300103189686,0.018263581759724309
3.8853237004570147,0.018276483540833326
3.8857102166795889,0.018289397054244379
3.8860631836326167,0.018302321743566111
3.8864197627635697,0.018315256601889825
3.8866919917310088,0.018328200774572451
3.8870784446211482,0.018341154800500279
3.8874757512752183,0.018354120473878792
3.8878362542142204,0.018367097522546592
3.8882259522345159,0.018380085900884833
3.8885934200967847,0.018393085321062343
3.8889970035730093,0.01840609643875038
3.8893708882316433,0.018419119390485614
3.8897603599854271,0.018432153808812995
3.8901664156479057,0.018445199842531117
3.890555649621664,0.018458257742583063
3.8908979758973805,0.018471327188750278
3.8912821459345457,0.018484407023235779
3.8916703512963933,0.018497498652125723
3.8920270513937147,0.018510601700061354
3.8922855232876814,0.018523713290272022
3.8926623776567175,0.018536835068099035
3.8930296358722778,0.018549968062479359
3.8934109414728897,0.01856311266974171
3.8938102916161017,0.018576426722682934
3.8941769266256578,0.018589436723253736
3.8945378819259493,0.018602615545362744
3.8949073946321815,0.018615805553299059
3.8952774344554677,0.018629006792847746
3.8956890143363938,0.018642219699880908
3.8960680646299952,0.018655444757862898
3.8964506268620442,0.01866868148282105
3.8968117623848779,0.018681929593680414
3.8971793121486549,0.018695188789858031
3.8975367745953626,0.018708459120891668
3.8978578253991336,0.018721739457069713
3.898247042328332,0.018735030727109785
3.8986154522205969,0.018748333912850777
3.8989120805759647,0.018761646819063661
3.8992541917487582,0.01877496977119282
3.8994913855711175,0.018788300778150954
3.8998684113267545,0.018801642162560975
3.9002223153240165,0.018814994754245105
3.9005717709079373,0.018828358318645648
3.900915226110409,0.018841732315025523
3.9012403020733091,0.018855204030348443
3.9015688435600091,0.018868510923565462
3.9018677932185661,0.018881915125698485
3.9021596897726107,0.018895328244569593
3.9024501996376646,0.018908750472476008
3.9026809633500625,0.018922180954640298
3.9028727854460792,0.018935734997626633
3.9030322701974893,0.018949074766137483
3.9030899869919438,0.019063318412832059
3.9030899869919438,0.019063318412832059
3.9030899869919438,0.019063318412832059
3.9030899869919438,0.019063318412832059
3.9030899869919438,0.019063318412832059
3.9030899869919438,0.019063318412832059
3.9030899869919438,0.019063318412832059
3.9030899869919438,0.019063318412832059
3.9031437834631593,0.019070078716227432
3.9032973430638958,0.019083529023253814
3.9035205173208021,0.019096985380472591
3.9037409406215384,0.01911044901654806
3.9040596958832103,0.019123920570720564
3.9043264972496821,0.019137401193601921
3.9046434617727179,0.019150890956946047
3.9049896402842408,0.019164390921933859
3.9053177585281729,0.01917790185781168
3.9056595511446397,0.019191422794215048
3.9059737925515816,0.019204953965649748
3.9063215757732506,0.019218495544825985
3.9066803055017063,0.019232048064661611
3.9070209028054639,0.019245611589505069
3.9073693138196965,0.019259185752897447
3.9077363983993658,0.019272771261323655
3.90809494805673,0.019286368212038687
3.9084374441915841,0.019299975850893516
3.9086976184830204,0.019313592457439039
3.909054963677594,0.019327219507057115
3.9094208182599859,0.019340857604010542
3.9097400377836906,0.019354506516485275
3.9100704176884538,0.019368165759793596
3.9104259449141527,0.019381835818840714
3.910823072536239,0.0193955176995931
3.9111797784544668,0.01940921139135773
3.9115593444587962,0.019422916879029695
3.9119156219990674,0.019436633736945964
3.9122989805483064,0.019450362812184228
3.9126824358959471,0.019464103535470477
3.9130745699519367,0.019477871649853647
3.9134453151928681,0.019491622077085886
3.9138138523837167,0.0195080142383713
3.9140867357576665,0.019519185211769017
3.9144811479507671,0.019532982901957853
3.91489121215964,0.019546793322421735
3.915283283536398,0.019560616529019127
3.9156965999839026,0.019574452279592352
3.9161078101294957,0.019588301497785957
3.916453948549925,0.019603524233045629
3.916826253346632,0.019616035402870973
3.9172124998460727,0.019629920128772418
3.9176088398103759,0.019643817395757109
3.9180155155509215,0.019657727640572897
3.9183933496783214,0.019671650238618818
3.9187612883769019,0.01968558499388184
3.9190780923760737,0.019700763420416337
3.9193466890345641,0.019713486001673584
3.9196819075969396,0.019727450658094444
3.9200662011169785,0.019741427122512919
3.9204363360287569,0.019755415684672428
3.9208045468009569,0.019769416333482673
3.9211857490388375,0.019783428621768583
3.9215702891341175,0.01979745371627201
3.9219649962067242,0.019811491255419783
3.9223464108005914,0.019825541305231079
3.9227432587729374,0.01983960395436838
3.9231534539170312,0.019853679690160358
3.9235456409419918,0.019867768529978038
3.9239172231131056,0.019881869664995836
3.9242764966415082,0.019895982625811777
3.9245548379414026,0.019910104774459751
3.9249365217023522,0.019924238756909161
3.9253188894961384,0.019938385182448334
3.9256779718134789,0.019952543999990378
3.9260419623540712,0.019966714275275
3.9264543662030933,0.019980897602281396
3.92685081283527,0.019995093821870192
3.9272254810801122,0.020009302498513605
3.9276207902889797,0.020023539601267917
3.92799289913881,0.020037758084443261
3.9283784952387184,0.020052004494187467
3.9287797872885579,0.020066263595109452
3.9291553502421266,0.020080535751987851
3.9294189257142929,0.020109417533396075
3.9294189257142929,0.020109417533396075
3.9297481669056591,0.020123397790509281
3.9301169297217058,0.020137701880433633
3.9305033070065125,0.02015236198083489
3.9308692154764873,0.020166346782312779
3.9312582397504148,0.020180688118339323
3.9316467809550133,0.020195042172393585
3.9320566846360112,0.020209409761128127
3.9324457283384064,0.020223790361905691
3.9328612649239467,0.020238184326291628
3.9332820821554559,0.020252592225591219
3.9336685773661566,0.020267012930051752
3.9340523028258696,0.020281446832491331
3.9344063876198607,0.020295893021688716
3.9347145343284047,0.0203103654884134
3.9350752167695635,0.020324817988850802
3.9354595313157645,0.020339298592703635
3.9358253250045956,0.020353791731349238
3.9362354338234149,0.020368297696772449
3.9366439903296655,0.020382817841164892
3.9370654613998224,0.020397351570965738
3.9374657501798858,0.02041189918752611
3.9378827518894726,0.0204264602538475
3.938279111877609,0.020441035049288635
3.9386754160544117,0.020455623239702733
3.9390635772612317,0.020470224264879669
3.939461035485087,0.020484838769486341
3.9397655373655689,0.020499464298611447
3.940149135771863,0.020514102236386094
3.9405417525660824,0.020528753231177779
3.9409038299244288,0.020543416663845907
3.9413061630942106,0.02055809346530205
3.9416861039375224,0.020572783099951517
3.9420080530223132,0.020589891320563644
3.9423016661636074,0.020602196963388785
